Date,Home,Away,Home_Score,Away_Score,Status,Home_ML,Away_ML,Home_Spread,Away_Spread,Total,game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,reason,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score,player_val,player_poss
12/12/2015,Houston Rockets,Los Angeles Lakers,126,97,,650,-1000,11.5,-11.5,212.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2015,Atlanta Hawks,San Antonio Spurs,78,103,,-150,130,-3,3,190.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2015,Chicago Bulls,New Orleans Pelicans,98,94,,270,-330,7,-7,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2015,Milwaukee Bucks,Golden State Warriors,108,95,,-550,425,-9.5,9.5,206.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2015,Dallas Mavericks,Washington Wizards,111,114,,230,-270,6.5,-6.5,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2015,Portland Trail Blazers,New York Knicks,110,112,,145,-165,3.5,-3.5,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2015,Phoenix Suns,Minnesota Timberwolves,108,101,,190,-220,5,-5,209.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2015,Miami Heat,Memphis Grizzlies,100,97,,125,-145,2.5,-2.5,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2015,Toronto Raptors,Philadelphia 76ers,96,76,,700,-1100,11.5,-11.5,192.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2015,Oklahoma City Thunder,Utah Jazz,104,98,,400,-500,9,-9,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2015,Indiana Pacers,Toronto Raptors,106,90,,175,-200,4.5,-4.5,199.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2015,Detroit Pistons,Los Angeles Clippers,103,105,,-130,110,-2,2,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2015,Brooklyn Nets,Orlando Magic,82,105,,-165,145,-3.5,3.5,197.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2015,Chicago Bulls,Philadelphia 76ers,115,96,,1000,-2000,13.5,-13.5,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2015,Atlanta Hawks,Miami Heat,88,100,,220,-260,6,-6,192.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2015,Memphis Grizzlies,Washington Wizards,112,95,,135,-155,3,-3,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2015,Dallas Mavericks,Phoenix Suns,104,94,,160,-180,4,-4,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2015,San Antonio Spurs,Utah Jazz,118,81,,800,-1400,12.5,-12.5,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2015,Denver Nuggets,Houston Rockets,114,108,,-190,170,-4.5,4.5,209.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2015,Portland Trail Blazers,New Orleans Pelicans,105,101,,140,-160,3,-3,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2015,Boston Celtics,Cleveland Cavaliers,77,89,,-120,100,-1,1,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2015,Minnesota Timberwolves,Denver Nuggets,100,112,,220,-260,6,-6,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2015,Sacramento Kings,Houston Rockets,107,97,,125,-145,2.5,-2.5,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2015,Los Angeles Lakers,Milwaukee Bucks,113,95,,-180,160,-4,4,198.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2015,Indiana Pacers,Dallas Mavericks,107,81,,160,-180,4,-4,207.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2015,Orlando Magic,Charlotte Hornets,113,98,,-110,-110,0,0,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2015,New York Knicks,Minnesota Timberwolves,107,102,,170,-190,4.5,-4.5,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2015,Brooklyn Nets,Miami Heat,98,104,,-220,190,-5,5,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2015,Detroit Pistons,Boston Celtics,119,116,,120,-140,2.5,-2.5,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2015,Atlanta Hawks,Philadelphia 76ers,127,106,,1100,-2500,13.5,-13.5,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2015,Oklahoma City Thunder,Portland Trail Blazers,106,90,,500,-700,11,-11,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2015,Chicago Bulls,Memphis Grizzlies,98,85,,160,-180,4,-4,194.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2015,San Antonio Spurs,Washington Wizards,114,95,,900,-1600,13,-13,197.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2015,Utah Jazz,New Orleans Pelicans,94,104,,135,-155,3,-3,200.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2015,Los Angeles Clippers,Milwaukee Bucks,103,90,,600,-900,11,-11,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2015,Golden State Warriors,Phoenix Suns,128,103,,750,-1200,12,-12,219.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2015,Charlotte Hornets,Toronto Raptors,109,99,,-150,130,-3,3,193.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2015,Cleveland Cavaliers,Oklahoma City Thunder,104,100,,110,-130,2,-2,203.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2015,Los Angeles Lakers,Houston Rockets,87,107,,-240,200,-6,6,215.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,Orlando Magic,Portland Trail Blazers,102,94,,170,-190,4.5,-4.5,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,Indiana Pacers,Brooklyn Nets,104,97,,500,-700,10.5,-10.5,206.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,Philadelphia 76ers,New York Knicks,97,107,,-250,210,-6.5,6.5,196.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,Boston Celtics,Atlanta Hawks,101,109,,145,-165,4,-4,206.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,Miami Heat,Toronto Raptors,94,108,,170,-190,4.5,-4.5,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,Chicago Bulls,Detroit Pistons,144,147,,170,-190,4.5,-4.5,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,Minnesota Timberwolves,Sacramento Kings,99,95,,-135,115,-2.5,2.5,213.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,San Antonio Spurs,Los Angeles Clippers,115,107,,280,-340,7.5,-7.5,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,Dallas Mavericks,Memphis Grizzlies,97,88,,115,-135,2,-2,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,Utah Jazz,Denver Nuggets,97,88,,190,-220,5.5,-5.5,193.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,Phoenix Suns,New Orleans Pelicans,104,88,,135,-155,3,-3,213.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,Golden State Warriors,Milwaukee Bucks,121,112,,2000,-9900,19,-19,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2015,Oklahoma City Thunder,Los Angeles Lakers,118,78,,1700,-5000,16,-16,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2015,Washington Wizards,Charlotte Hornets,109,101,,-130,110,-2,2,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2015,New York Knicks,Chicago Bulls,107,91,,115,-135,2,-2,194.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2015,Memphis Grizzlies,Indiana Pacers,96,84,,-115,-105,-1,1,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2015,Houston Rockets,Los Angeles Clippers,107,97,,-140,120,-2.5,2.5,212.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2015,Brooklyn Nets,Minnesota Timberwolves,85,100,,-130,110,-1.5,1.5,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2015,Miami Heat,Portland Trail Blazers,116,109,,170,-200,5,-5,192.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2015,Cleveland Cavaliers,Philadelphia 76ers,108,86,,1700,-5000,16.5,-16.5,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2015,Phoenix Suns,Milwaukee Bucks,95,101,,280,-345,7.5,-7.5,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2015,Orlando Magic,Atlanta Hawks,100,103,,-120,100,-1.5,1.5,201.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2015,Toronto Raptors,Sacramento Kings,94,104,,200,-240,5.5,-5.5,206.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2015,Denver Nuggets,New Orleans Pelicans,125,130,,-105,-115,1,-1,204.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2015,Washington Wizards,Sacramento Kings,113,99,,120,-140,2.5,-2.5,218.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2015,Boston Celtics,Minnesota Timberwolves,113,99,,300,-360,7.5,-7.5,209.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2015,New York Knicks,Orlando Magic,99,107,,120,-140,2.5,-2.5,198.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2015,Chicago Bulls,Brooklyn Nets,102,105,,550,-800,10.5,-10.5,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2015,Atlanta Hawks,Portland Trail Blazers,106,97,,525,-750,10.5,-10.5,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2015,Houston Rockets,Charlotte Hornets,102,95,,135,-155,3,-3,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2015,San Antonio Spurs,Indiana Pacers,106,92,,400,-500,9,-9,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2015,Utah Jazz,Phoenix Suns,110,89,,165,-185,4.5,-4.5,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2015,Los Angeles Clippers,Oklahoma City Thunder,99,100,,-125,105,-1.5,1.5,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2015,Philadelphia 76ers,Memphis Grizzlies,90,104,,-700,500,-10,10,193.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2015,Toronto Raptors,Dallas Mavericks,103,99,,170,-190,4.5,-4.5,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2015,Miami Heat,Detroit Pistons,92,93,,125,-145,2.5,-2.5,194.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2015,Denver Nuggets,Los Angeles Lakers,107,111,,190,-220,5.5,-5.5,204.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,Cleveland Cavaliers,New York Knicks,91,84,,850,-1500,13,-13,194.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,Charlotte Hornets,Boston Celtics,89,102,,100,-120,1,-1,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,Orlando Magic,Houston Rockets,104,101,,-105,-115,1,-1,207.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,Washington Wizards,Memphis Grizzlies,100,91,,-110,-110,0,0,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,Indiana Pacers,Sacramento Kings,106,108,,250,-300,6.5,-6.5,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,Brooklyn Nets,Dallas Mavericks,118,119,,-155,135,-3,3,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,Minnesota Timberwolves,San Antonio Spurs,83,108,,-700,500,-10.5,10.5,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,New Orleans Pelicans,Portland Trail Blazers,115,89,,280,-340,7.5,-7.5,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,Milwaukee Bucks,Philadelphia 76ers,113,100,,550,-800,11,-11,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,Atlanta Hawks,Detroit Pistons,107,100,,250,-300,7,-7,200.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,Phoenix Suns,Denver Nuggets,96,104,,375,-450,9,-9,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,Golden State Warriors,Utah Jazz,103,85,,1100,-2500,14,-14,208.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,Los Angeles Lakers,Oklahoma City Thunder,85,120,,-2500,1100,-14,14,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2015,Miami Heat,New Orleans Pelicans,94,88,,155,-175,4,-4,200.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2015,Oklahoma City Thunder,Chicago Bulls,96,105,,400,-500,9.5,-9.5,205.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2015,Golden State Warriors,Cleveland Cavaliers,89,83,,240,-280,6.5,-6.5,207.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2015,Houston Rockets,San Antonio Spurs,88,84,,-300,250,-7,7,204.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2015,Los Angeles Lakers,Los Angeles Clippers,84,94,,-1100,700,-12.5,12.5,207.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2015,Brooklyn Nets,Washington Wizards,96,111,,-140,120,-2.5,2.5,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2015,Milwaukee Bucks,Toronto Raptors,90,111,,-150,130,-3,3,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2015,New Orleans Pelicans,Houston Rockets,110,108,,-120,100,-1,1,209.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2015,Charlotte Hornets,Memphis Grizzlies,98,92,,120,-140,2.5,-2.5,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2015,Orlando Magic,Miami Heat,101,108,,175,-200,5,-5,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2015,Detroit Pistons,Boston Celtics,93,99,,-120,100,-1,1,203.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2015,Atlanta Hawks,New York Knicks,117,98,,290,-350,7.5,-7.5,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2015,Minnesota Timberwolves,Indiana Pacers,88,102,,-165,145,-3.5,3.5,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2015,Dallas Mavericks,Chicago Bulls,118,111,,120,-140,2.5,-2.5,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2015,San Antonio Spurs,Denver Nuggets,101,86,,1200,-3000,14.5,-14.5,194.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2015,Phoenix Suns,Philadelphia 76ers,104,111,,625,-950,11.5,-11.5,205.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2015,Utah Jazz,Los Angeles Clippers,104,109,,-130,110,-2,2,192.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2015,Portland Trail Blazers,Cleveland Cavaliers,105,76,,-340,280,-7.5,7.5,195.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2015,Memphis Grizzlies,Los Angeles Lakers,112,96,,430,-550,9.5,-9.5,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2015,Boston Celtics,New York Knicks,100,91,,345,-425,8.5,-8.5,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2015,Oklahoma City Thunder,Denver Nuggets,122,112,,1700,-5000,17,-17,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2015,Sacramento Kings,Portland Trail Blazers,94,98,,355,-450,9,-9,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2015,Orlando Magic,New Orleans Pelicans,104,89,,155,-175,4,-4,204.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2015,Indiana Pacers,Atlanta Hawks,93,87,,105,-125,1.5,-1.5,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2015,Charlotte Hornets,Los Angeles Lakers,108,98,,850,-1500,12.5,-12.5,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2015,Washington Wizards,Los Angeles Clippers,91,108,,-105,-115,1,-1,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2015,Miami Heat,Brooklyn Nets,105,111,,310,-370,8,-8,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2015,Chicago Bulls,Toronto Raptors,104,97,,100,-120,1,-1,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2015,San Antonio Spurs,Minnesota Timberwolves,101,95,,1000,-2000,13.5,-13.5,195.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2015,Dallas Mavericks,Milwaukee Bucks,103,93,,195,-230,5.5,-5.5,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2015,Utah Jazz,Philadelphia 76ers,95,91,,330,-400,8,-8,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2015,Phoenix Suns,Cleveland Cavaliers,97,101,,-550,425,-9.5,9.5,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2015,Golden State Warriors,Sacramento Kings,122,103,,1100,-2500,14.5,-14.5,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2015,New York Knicks,Detroit Pistons,108,96,,-125,105,-1.5,1.5,198.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2015,Memphis Grizzlies,Miami Heat,99,90,,170,-190,4.5,-4.5,189.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2015,Oklahoma City Thunder,Milwaukee Bucks,131,123,,1000,-2000,13.5,-13.5,206.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2015,Houston Rockets,Atlanta Hawks,115,121,,155,-175,4,-4,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2015,Denver Nuggets,Cleveland Cavaliers,87,93,,-270,230,-6,6,195.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2015,Orlando Magic,Brooklyn Nets,100,93,,280,-340,7.5,-7.5,199.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
